6013701;2003;Genap;634363;C
6013701;2003;Genap;635233;B
6013701;2003;Genap;653341;C
6013701;2004;Gasal;634587;AB
6013702;;;000101;B
6013702;;;000112;B
6013702;;;600001;C
6013702;;;600002;C
6013702;;;602001;C
6013702;;;602002;C
6013702;;;603001;B
6013702;;;604002;A
6013702;;;609002;B
6013702;;;627065;A
6013702;;;634152;A
6013702;;;634164;AB
6013702;;;634186;A
6013702;;;634222;B
6013702;;;634224;B
6013702;;;634233;C
6013702;;;634251;B
6013702;;;634261;A
6013702;;;634265;B
6013702;;;634271;A
6013702;;;634275;A
6013702;;;634321;B
6013702;;;634331;A
6013702;;;634341;B
6013702;;;634343;B
6013702;;;634358;A
6013702;;;634374;C
6013702;;;635221;B
6013702;;;635242;A
6013702;;;640322;A
6013702;;;653331;C
6013702;;;653341;A
6013702;2001;Gasal;634254;AB
6013702;2001;Gasal;634311;B
6013702;2001;Gasal;634323;B
6013702;2001;Gasal;634344;BC
6013702;2001;Gasal;634353;B
6013702;2001;Gasal;634363;C
6013702;2001;Genap;601011;C
6013702;2001;Genap;634257;A
6013702;2001;Genap;634262;A
6013702;2001;Genap;634334;BC
6013702;2002;Gasal;634212;B
6013702;2002;Gasal;634242;C
6013702;2002;Gasal;634273;B
6013702;2002;Gasal;634332;B
6013702;2002;Gasal;634355;C
6013702;2002;Genap;601104;E
6013702;2002;Genap;604001;C
6013702;2002;Genap;635252;BC
6013702;2003;Genap;634356;C
6013702;2004;Gasal;634283;BC
6013702;2004;Gasal;635259;A
6013702;2004;Genap;634281;B
6013702;2004;Genap;634282;C
6013702;2004;Genap;634284;B
6013702;2004;Genap;634372;E
6013702;2005;Gasal;63A624;B
6013702;2005;Gasal;63A941;A
6013702;2005;Gasal;63A960;E
6013702;2005;Genap;63A966;E
6013702;2006;Gasal;63A533;BC
6013702;2006;Gasal;63A534;B
6013702;2006;Gasal;63A635;BC
6013702;2006;Gasal;63A720;C
6013702;2006;Gasal;63A981;E
